time_s,EMG1_mV,EMG2_mV,AX_g,AY_g,AZ_g,GX_dps,GY_dps,GZ_dps
167.555,30.384964,17.00445,-0.365,0.883,0.379,-1.34,-1.16,-0.49
167.56,-0.013651,-0.027425,-0.367,0.885,0.378,1.22,-0.43,0.24
167.565,-0.015899,-0.002493,-0.367,0.885,0.378,1.22,-0.43,0.24
167.57,8.196177,-0.005886,-0.365,0.886,0.37,2.26,0.18,0.3
167.575,22.027262,0.067357,-0.365,0.886,0.37,2.26,0.18,0.3
167.58,0.006294,3.992353,-0.364,0.886,0.368,1.34,-0.12,0.06
167.585,-0.001798,-0.01782,-0.364,0.886,0.368,1.34,-0.12,0.06
167.59,0.003025,-0.018188,-0.365,0.887,0.367,-0.37,-0.98,-0.37
167.595,6.224932,0.119509,-0.365,0.887,0.367,-0.37,-0.98,-0.37
167.6,-0.012752,4.174069,-0.366,0.885,0.373,-1.4,-1.4,-0.61
167.605,-0.010831,-0.018392,-0.366,0.885,0.373,-1.4,-1.4,-0.61
167.61,-0.010708,-0.017289,-0.364,0.884,0.377,-1.34,-1.16,-0.55
167.615,2.355031,0.109128,-0.364,0.884,0.377,-1.34,-1.16,-0.55
167.62,-0.008706,4.431561,-0.367,0.886,0.376,-0.61,-0.79,-0.3
167.625,-0.00936,-0.01545,-0.367,0.886,0.376,-0.61,-0.79,-0.3
167.63,-0.010259,-0.017166,-0.365,0.885,0.374,0.0,-0.49,-0.18
167.635,5.044229,0.324195,-0.365,0.885,0.374,0.0,-0.49,-0.18
167.64,0.002044,10.960825,-0.364,0.886,0.374,0.49,-0.24,-0.06
167.645,0.0,-0.017616,-0.364,0.886,0.374,0.49,-0.24,-0.06
167.65,-0.000695,-0.016144,-0.365,0.886,0.372,0.98,-0.12,0.0
167.655,48.749134,-0.016144,-0.365,0.886,0.372,0.98,-0.12,0.0
167.66,-0.001022,53.57568,-0.366,0.885,0.374,1.59,0.18,-0.06
167.665,-0.006866,-0.003597,-0.366,0.885,0.374,1.59,0.18,-0.06
167.67,1.091603,-0.011076,-0.365,0.887,0.369,1.83,0.3,0.12
167.675,5.91496,-0.009932,-0.365,0.887,0.369,1.83,0.3,0.12
167.68,-0.010708,46.000835,-0.365,0.888,0.366,1.34,0.18,0.06
167.685,-0.016022,-0.019087,-0.365,0.888,0.366,1.34,0.18,0.06
167.69,-0.008787,-0.016144,-0.366,0.889,0.367,0.24,-0.24,-0.24
167.695,7.360023,-0.01827,-0.366,0.889,0.367,0.24,-0.24,-0.24
167.7,0.191525,34.836308,-0.364,0.887,0.366,-0.85,-0.49,-0.43
167.705,-0.01218,-0.002943,-0.364,0.887,0.366,-0.85,-0.49,-0.43
167.71,-0.00936,-0.00609,-0.365,0.885,0.369,-1.65,-0.79,-0.61
167.715,23.690987,-0.009809,-0.365,0.885,0.369,-1.65,-0.79,-0.61
167.72,6.722341,34.40601,-0.364,0.885,0.373,-1.52,-0.91,-0.55
167.725,-0.00045,-0.019537,-0.364,0.885,0.373,-1.52,-0.91,-0.55
167.73,-0.002044,-0.018188,-0.366,0.885,0.373,-0.85,-0.73,-0.37
167.735,47.532467,-0.015572,-0.366,0.885,0.373,-0.85,-0.73,-0.37
167.74,23.049055,34.364811,-0.365,0.886,0.372,-0.3,-0.67,-0.3
167.745,0.001144,-0.001594,-0.365,0.886,0.372,-0.3,-0.67,-0.3
167.75,-0.002698,-0.005967,-0.365,0.887,0.369,-0.18,-0.67,-0.3
167.755,57.487846,-0.009809,-0.365,0.887,0.369,-0.18,-0.67,-0.3
167.76,64.397461,19.930622,-0.365,0.886,0.37,-0.3,-0.79,-0.18
167.765,-0.009932,-0.018065,-0.365,0.886,0.37,-0.3,-0.79,-0.18
167.77,-0.012875,-0.017044,-0.364,0.888,0.371,-0.43,-0.85,-0.3
167.775,56.790573,-0.014673,-0.364,0.888,0.371,-0.43,-0.85,-0.3
167.78,-0.005191,60.253551,-0.365,0.887,0.37,-0.61,-0.85,-0.43
167.785,0.000981,-0.025054,-0.365,0.887,0.37,-0.61,-0.85,-0.43
167.79,4.301753,-0.015572,-0.363,0.888,0.369,-0.85,-0.98,-0.37
167.795,8.524868,-0.019864,-0.363,0.888,0.369,-0.85,-0.98,-0.37
167.8,-0.018638,48.685459,-0.366,0.888,0.373,-1.16,-0.98,-0.49
167.805,-0.007888,-0.005191,-0.366,0.888,0.373,-1.16,-0.98,-0.49
167.81,0.009809,-0.009932,-0.366,0.886,0.373,-1.1,-1.04,-0.61
167.815,1.678031,-0.010708,-0.366,0.886,0.373,-1.1,-1.04,-0.61
167.82,0.000899,50.061691,-0.366,0.885,0.374,-0.79,-1.04,-0.43
167.825,-0.000245,-0.019414,-0.366,0.885,0.374,-0.79,-1.04,-0.43
167.83,0.001226,-0.020191,-0.365,0.884,0.375,-0.18,-0.73,-0.24
167.835,7.153865,-0.017616,-0.365,0.884,0.375,-0.18,-0.73,-0.24
167.84,1.582391,58.458302,-0.366,0.885,0.372,0.24,-0.49,-0.12
167.845,0.001798,-0.004864,-0.366,0.885,0.372,0.24,-0.49,-0.12
167.85,-0.004741,-0.010627,-0.365,0.885,0.373,0.3,-0.37,-0.06
167.855,45.358986,-0.005436,-0.365,0.885,0.373,0.3,-0.37,-0.06
167.86,12.263489,13.284465,-0.365,0.886,0.371,0.49,-0.3,-0.12
167.865,-0.002616,-0.026648,-0.365,0.886,0.371,0.49,-0.3,-0.12
167.87,-0.002943,-0.020109,-0.365,0.885,0.371,0.3,-0.37,-0.12
167.875,60.23933,-0.021907,-0.365,0.885,0.371,0.3,-0.37,-0.12
167.88,30.852535,9.735081,-0.366,0.887,0.372,0.0,-0.49,-0.24
167.885,-0.008787,-0.013324,-0.366,0.887,0.372,0.0,-0.49,-0.24
167.89,-0.007112,-0.019537,-0.365,0.887,0.372,-0.24,-0.55,-0.37
167.895,61.457474,-0.015572,-0.365,0.887,0.372,-0.24,-0.55,-0.37
167.9,40.886391,7.865688,-0.362,0.886,0.369,-0.3,-0.55,-0.24
167.905,0.00049,0.00564,-0.362,0.886,0.369,-0.3,-0.55,-0.24
167.91,0.000654,-0.003065,-0.364,0.887,0.371,-0.3,-0.55,-0.24
167.915,46.995983,-0.002943,-0.364,0.887,0.371,-0.3,-0.55,-0.24
167.92,60.845135,7.442829,-0.365,0.888,0.373,-0.18,-0.55,-0.3
167.925,-0.015695,0.008828,-0.365,0.888,0.373,-0.18,-0.55,-0.3
167.93,-0.006866,-0.015572,-0.367,0.886,0.372,-0.18,-0.43,-0.3
167.935,19.376972,-0.020109,-0.367,0.886,0.372,-0.18,-0.43,-0.3
167.94,36.01292,5.48033,-0.365,0.886,0.371,-0.18,-0.49,-0.24
167.945,-0.015368,0.016103,-0.365,0.886,0.371,-0.18,-0.49,-0.24
167.95,-0.008787,-0.008583,-0.364,0.888,0.37,-0.3,-0.61,-0.3
167.955,7.521221,-0.010259,-0.364,0.888,0.37,-0.3,-0.61,-0.3
167.96,0.003188,-22.697313,-0.363,0.886,0.37,-0.43,-0.61,-0.37
167.965,0.001226,0.414603,-0.363,0.886,0.37,-0.43,-0.61,-0.37
167.97,-0.001022,-0.021539,-0.364,0.885,0.371,-0.61,-0.73,-0.37
167.975,3.140831,-0.016717,-0.364,0.885,0.371,-0.61,-0.73,-0.37
167.98,0.358282,2.413477,-0.364,0.886,0.371,-0.73,-0.98,-0.43
167.985,-0.00564,0.316511,-0.364,0.886,0.371,-0.73,-0.98,-0.43
167.99,-0.006989,-0.009605,-0.365,0.887,0.374,-0.91,-0.85,-0.43
167.995,7.694926,-0.009155,-0.365,0.887,0.374,-0.91,-0.85,-0.43
168.0,3.693581,2.459581,-0.364,0.887,0.373,-0.91,-0.98,-0.37
168.005,-0.008583,0.282097,-0.364,0.887,0.373,-0.91,-0.98,-0.37
168.01,-0.012997,-0.020436,-0.363,0.885,0.375,-0.67,-0.85,-0.43
168.015,62.713379,-0.014101,-0.363,0.885,0.375,-0.67,-0.85,-0.43
168.02,13.443947,1.898902,-0.365,0.885,0.374,-0.37,-0.73,-0.3
168.025,0.002371,0.297056,-0.365,0.885,0.374,-0.37,-0.73,-0.3
168.03,-0.000777,-0.009237,-0.364,0.886,0.371,-0.12,-0.67,-0.18
168.035,59.496201,-0.007888,-0.364,0.886,0.371,-0.12,-0.67,-0.18
168.04,24.036924,2.000019,-0.363,0.886,0.374,-0.18,-0.55,-0.18
168.045,-0.010831,8.192989,-0.363,0.886,0.374,-0.18,-0.55,-0.18
168.05,-0.009033,0.000245,-0.363,0.886,0.372,-0.18,-0.61,-0.3
168.055,5.748041,-0.009482,-0.363,0.886,0.372,-0.18,-0.61,-0.3
168.06,62.096626,0.352069,-0.363,0.888,0.371,-0.18,-0.61,-0.3
168.065,-0.01218,1.770891,-0.363,0.888,0.371,-0.18,-0.61,-0.3
168.07,-0.009809,-0.007234,-0.365,0.887,0.372,-0.18,-0.55,-0.24
168.075,3.620339,-0.004496,-0.365,0.887,0.372,-0.18,-0.55,-0.24
168.08,59.564785,0.793403,-0.364,0.887,0.37,-0.18,-0.49,-0.3
168.085,-0.009727,-28.545694,-0.364,0.887,0.37,-0.18,-0.49,-0.3
168.09,-0.008133,-0.002493,-0.364,0.886,0.374,-0.3,-0.43,-0.3
168.095,0.158828,-0.010831,-0.364,0.886,0.374,-0.3,-0.43,-0.3
168.1,37.058178,0.145503,-0.364,0.884,0.375,-0.24,-0.43,-0.3
168.105,-0.00564,2.954129,-0.364,0.884,0.375,-0.24,-0.43,-0.3
168.11,-0.008133,-0.016798,-0.363,0.885,0.375,-0.12,-0.43,-0.3
168.115,0.150245,-0.016022,-0.363,0.885,0.375,-0.12,-0.43,-0.3
168.12,39.030975,0.541142,-0.364,0.885,0.371,-0.12,-0.43,-0.3
